JFJR01013354.1	1285
JFJR01012724.1	1011
JFJR01012773.1	1288
JFJR01013223.1	1291
JFJR01012775.1	597
JFJR01013526.1	1294
Scaffold79	1429
Scaffold78	445
JFJR01013370.1	631
JFJR01013524.1	1301
Scaffold71	788
Scaffold70	2021
Scaffold73	859
Scaffold72	2336
Scaffold75	816
JFJR01012700.1	1630
Scaffold77	810
Scaffold76	474
JFJR01013522.1	1307
JFJR01013235.1	1311
JFJR01012757.1	1312
JFJR01011090.1	1313
JFJR01012306.1	1314
JFJR01013512.1	1315
Scaffold1033	2379
JFJR01012722.1	1318
JFJR01013510.1	1319
JFJR01013516.1	1324
Scaffold1465	1655
JFJR01012912.1	1328
JFJR01011459.1	1329
JFJR01013429.1	1331
JFJR01012914.1	1335
JFJR01013292.1	1336
Scaffold1373	819
Scaffold1372	2167
Scaffold1371	779
Scaffold1370	1634
Scaffold1377	1309
JFJR01010668.1	1337
Scaffold1374	2207
Scaffold824	1877
JFJR01012759.1	1347
JFJR01013439.1	1349
JFJR01013080.1	973
Scaffold1016	254
Scaffold1017	1771
Scaffold1014	1998
Scaffold1015	1148
Scaffold1012	2004
Scaffold1013	1152
Scaffold1010	348
Scaffold1011	1192
JFJR01012384.1	1356
Scaffold1018	2010
Scaffold1019	1154
JFJR01013078.1	1361
JFJR01013425.1	1364
JFJR01012910.1	1367
JFJR01012868.1	1023
JFJR01012804.1	1369
JFJR01013153.1	1370
JFJR01011479.1	1039
JFJR01013528.1	1372
JFJR01013409.1	1373
JFJR01013151.1	1375
Scaffold1162	922
Scaffold1163	1778
Scaffold1160	1536
Scaffold1161	1784
Scaffold1166	1800
Scaffold1167	1575
Scaffold1164	948
Scaffold1165	1805
JFJR01013084.1	1378
Scaffold1168	1606
Scaffold1169	1990
JFJR01013437.1	1078
Scaffold236	568
Scaffold237	690
Scaffold890	156
Scaffold235	1503
Scaffold232	652
Scaffold897	420
Scaffold230	1260
Scaffold895	272
JFJR01013086.1	1383
Scaffold899	451
Scaffold204	2096
Scaffold238	562
Scaffold239	2093
Scaffold148	299
Scaffold149	2343
Scaffold418	1001
Scaffold419	1414
Scaffold416	1384
Scaffold141	339
Scaffold414	1446
Scaffold143	1129
Scaffold144	874
Scaffold145	1379
Scaffold146	771
Scaffold147	1803
JFJR01013141.1	1390
JFJR01013417.1	1391
JFJR01012847.1	1392
JFJR01013415.1	1393
JFJR01012806.1	1394
Scaffold528	1074
Scaffold529	1365
Scaffold522	88
Scaffold523	1435
Scaffold521	1253
JFJR01013413.1	1397
Scaffold527	323
Scaffold524	1772
Scaffold525	249
JFJR01011023.1	1234
Scaffold793	1054
JFJR01012695.1	1402
Scaffold702	1463
Scaffold703	2284
Scaffold700	551
Scaffold701	2322
Scaffold706	1422
Scaffold707	508
Scaffold704	1417
JFJR01012808.1	1404
Scaffold708	298
Scaffold709	513
Scaffold792	2024
JFJR01013518.1	1409
JFJR01013442.1	1822
JFJR01012685.1	1412
JFJR01012836.1	560
JFJR01012796.1	1416
JFJR01013074.1	1418
JFJR01012834.1	1423
JFJR01013076.1	1425
JFJR01011981.1	1426
JFJR01012699.1	1430
JFJR01012832.1	1431
JFJR01012814.1	1433
JFJR01012697.1	1439
JFJR01013405.1	1441
JFJR01013380.1	1861
JFJR01013303.1	1487
JFJR01013056.1	1445
JFJR01013407.1	1448
JFJR01013088.1	1449
Scaffold188	1942
JFJR01013135.1	1451
JFJR01013054.1	1453
JFJR01013319.1	1455
JFJR01012789.1	1456
JFJR01013137.1	1459
Scaffold1511	787
JFJR01012790.1	1462
JFJR01012985.1	1465
Scaffold1148	46
Scaffold181	2230
JFJR01013062.1	1468
JFJR01013419.1	1469
JFJR01013123.1	1471
Scaffold48	644
JFJR01012262.1	1472
Scaffold44	1168
Scaffold45	1500
Scaffold46	640
Scaffold47	1827
Scaffold40	1143
Scaffold41	302
Scaffold42	1172
Scaffold43	325
JFJR01012327.1	1478
JFJR01013305.1	1479
JFJR01013058.1	1480
JFJR01011277.1	1481
JFJR01012997.1	1485
JFJR01013483.1	1486
JFJR01012948.1	1488
JFJR01012726.1	1042
JFJR01013490.1	1490
JFJR01013485.1	1491
JFJR01012946.1	1493
Scaffold211	1269
JFJR01012987.1	1496
JFJR01013218.1	1501
Scaffold1348	1538
Scaffold1349	195
Scaffold1346	1571
Scaffold1347	682
Scaffold1344	1599
Scaffold1345	76
Scaffold1342	1652
Scaffold1343	141
Scaffold1340	1662
Scaffold1341	148
JFJR01012993.1	1504
JFJR01012995.1	1509
JFJR01013481.1	1510
JFJR01011581.1	1512
JFJR01012999.1	1519
Scaffold496	1746
Scaffold1001	1138
JFJR01013315.1	1522
Scaffold1003	1750
Scaffold1002	890
Scaffold1004	290
Scaffold1007	1123
Scaffold1009	1131
Scaffold1008	294
JFJR01012792.1	1526
Scaffold953	174
Scaffold952	1683
Scaffold951	170
JFJR01013317.1	1528
Scaffold957	2056
Scaffold956	2316
Scaffold955	1460
Scaffold954	1693
Scaffold959	2324
Scaffold399	567
Scaffold398	1420
Scaffold391	1870
Scaffold390	1833
Scaffold393	2054
Scaffold392	1838
Scaffold395	2057
JFJR01012770.1	916
Scaffold397	561
Scaffold396	1207
Scaffold1175	1767
Scaffold1174	1109
Scaffold1177	1966
Scaffold1176	2225
Scaffold1171	1339
Scaffold1170	485
Scaffold1173	1346
Scaffold1172	1082
JFJR01013004.1	1544
JFJR01012631.1	1545
JFJR01012345.1	1547
JFJR01013309.1	1548
JFJR01013268.1	1549
JFJR01012846.1	2258
JFJR01012633.1	1553
Scaffold179	2235
Scaffold178	371
JFJR01013230.1	1559
Scaffold175	463
Scaffold174	2002
Scaffold177	2245
JFJR01013252.1	1561
Scaffold171	2266
Scaffold170	1342
Scaffold173	2148
Scaffold172	738
JFJR01013497.1	1563
Scaffold200	2145
JFJR01012639.1	906
Scaffold1305	1919
JFJR01012627.1	1567
Scaffold559	896
Scaffold558	1751
JFJR01013314.1	664
Scaffold555	1348
Scaffold554	961
Scaffold553	1816
Scaffold552	353
Scaffold551	1193
Scaffold550	952
Scaffold490	2185
Scaffold776	453
Scaffold775	881
Scaffold774	2367
Scaffold773	1310
Scaffold772	1163
Scaffold771	1382
Scaffold770	212
Scaffold779	1969
Scaffold778	791
JFJR01013495.1	2165
JFJR01006593.1	1581
JFJR01013232.1	1585
Scaffold873	230
JFJR01013184.1	1588
JFJR01013499.1	593
JFJR01013382.1	1592
JFJR01013210.1	1594
Scaffold609	1965
Scaffold608	1099
JFJR01013412.1	2267
Scaffold603	210
Scaffold602	1727
Scaffold601	184
Scaffold600	1700
Scaffold607	2281
Scaffold606	1114
Scaffold605	1976
Scaffold604	1725
JFJR01013212.1	1598
Scaffold1339	700
Scaffold1338	2192
Scaffold134	229
JFJR01013262.1	1604
JFJR01012546.1	1605
JFJR01012668.1	2280
JFJR01013264.1	1607
JFJR01013430.1	1608
JFJR01012620.1	676
JFJR01012860.1	134
JFJR01012842.1	1611
JFJR01013266.1	1612
JFJR01013432.1	1613
JFJR01011115.1	1614
JFJR01012710.1	167
JFJR01012840.1	1320
JFJR01013434.1	1621
Scaffold683	395
JFJR01012720.1	222
JFJR01013206.1	1625
JFJR01012706.1	228
Scaffold49	2045
JFJR01013387.1	1629
Scaffold52	677
Scaffold51	2016
Scaffold50	1157
JFJR01012876.1	267
Scaffold56	843
Scaffold55	288
Scaffold54	577
Scaffold59	1515
Scaffold58	507
JFJR01013307.1	1474
JFJR01012874.1	303
JFJR01012851.1	319
JFJR01012878.1	1636
JFJR01013555.1	1638
JFJR01009825.1	1639
Scaffold721	237
JFJR01012831.1	1643
JFJR01012708.1	1644
JFJR01012855.1	1646
JFJR01012725.1	1647
JFJR01013333.1	113
JFJR01012475.1	2273
JFJR01013208.1	1651
JFJR01013545.1	417
JFJR01012872.1	2274
JFJR01013456.1	432
Scaffold1358	1259
Scaffold1350	1009
Scaffold1353	1016
Scaffold1352	157
Scaffold1355	936
Scaffold1354	164
Scaffold1357	410
Scaffold1356	93
JFJR01013376.1	1874
JFJR01013559.1	1672
JFJR01012636.1	1673
Scaffold263	268
JFJR01013557.1	517
JFJR01013192.1	1678
JFJR01012894.1	1489
JFJR01013102.1	1680
JFJR01010910.1	2174
JFJR01013190.1	1681
JFJR01012891.1	1872
JFJR01012897.1	1865
Scaffold941	1407
Scaffold942	1675
Scaffold943	780
Scaffold944	858
JFJR01013452.1	589
Scaffold946	2338
Scaffold948	799
JFJR01013124.1	1692
JFJR01013450.1	622
JFJR01012688.1	1697
Scaffold388	1828
Scaffold389	315
Scaffold386	1188
Scaffold387	313
Scaffold384	1818
Scaffold385	941
Scaffold382	1182
Scaffold383	964
JFJR01013176.1	1704
Scaffold381	343
Scaffold1109	199
JFJR01012892.1	1624
JFJR01012630.1	696
Scaffold1103	1477
Scaffold1104	1283
Scaffold1105	1508
Scaffold1106	655
Scaffold1107	2117
JFJR01013178.1	1708
JFJR01012943.1	1709
JFJR01012119.1	1710
JFJR01013426.1	2283
JFJR01012923.1	1711
JFJR01013194.1	1712
JFJR01012941.1	1713
JFJR01013118.1	1714
JFJR01013083.1	1715
Scaffold162	781
Scaffold163	2224
Scaffold160	753
Scaffold161	2221
Scaffold166	732
Scaffold167	2257
Scaffold164	1327
Scaffold165	2263
Scaffold168	727
Scaffold169	481
JFJR01012931.1	1719
JFJR01012957.1	1720
Scaffold482	1690
JFJR01012125.1	1475
JFJR01013112.1	1722
JFJR01013287.1	1072
JFJR01012951.1	1724
JFJR01013369.1	1728
Scaffold548	841
Scaffold549	1199
JFJR01012953.1	1729
Scaffold544	338
Scaffold545	87
Scaffold546	344
Scaffold547	2381
Scaffold540	938
Scaffold541	95
Scaffold542	942
Scaffold543	1688
JFJR01013466.1	1732
JFJR01012972.1	861
JFJR01013247.1	1738
Scaffold764	2305
Scaffold765	1447
Scaffold766	2312
Scaffold767	1953
Scaffold760	1134
Scaffold761	1884
Scaffold762	1027
JFJR01012970.1	901
Scaffold768	401
Scaffold769	1654
JFJR01012866.1	987
JFJR01012990.1	1749
JFJR01013116.1	1753
JFJR01013565.1	1754
JFJR01012992.1	1755
JFJR01012680.1	1756
JFJR01013021.1	1759
JFJR01013255.1	1760
Scaffold618	1085
Scaffold619	251
JFJR01012682.1	1763
Scaffold610	1068
Scaffold611	1316
Scaffold612	1507
Scaffold613	198
Scaffold614	375
Scaffold615	1992
Scaffold616	1200
Scaffold617	826
JFJR01013001.1	1768
JFJR01013243.1	1770
JFJR01008464.1	574
JFJR01013468.1	1773
JFJR01013003.1	1774
Scaffold1439	1595
JFJR01013241.1	1775
Scaffold1436	72
Scaffold1430	67
JFJR01012737.1	1888
Scaffold1432	1590
JFJR01012781.1	538
JFJR01013011.1	1781
JFJR01013009.1	1783
JFJR01013443.1	1787
JFJR01013017.1	1788
JFJR01013251.1	1790
JFJR01013015.1	1792
JFJR01012833.1	2295
JFJR01013253.1	1181
JFJR01012606.1	1796
JFJR01013019.1	1797
Scaffold280	2383
Scaffold26	1777
Scaffold27	1400
Scaffold24	1812
Scaffold25	255
Scaffold22	946
Scaffold23	960
Scaffold20	1744
Scaffold21	594
JFJR01012731.1	1892
Scaffold28	1047
Scaffold29	2107
JFJR01013300.1	1804
Scaffold1299	1887
JFJR01012587.1	1807
Scaffold1290	1467
Scaffold1291	1895
JFJR01012672.1	1809
Scaffold1293	1106
Scaffold1294	1967
Scaffold1295	367
JFJR01012674.1	1814
JFJR01012583.1	2256
JFJR01013334.1	1410
Scaffold920	1587
Scaffold921	1338
JFJR01012662.1	1830
JFJR01012660.1	1837
JFJR01010160.1	1843
Scaffold574	1735
JFJR01012654.1	1858
JFJR01012650.1	1848
JFJR01013261.1	1851
JFJR01012656.1	1853
JFJR01012749.1	1854
JFJR01013263.1	1855
Scaffold975	558
Scaffold974	1413
Scaffold977	524
Scaffold976	1387
Scaffold971	1419
Scaffold970	571
Scaffold973	566
Scaffold979	2059
Scaffold978	301
Scaffold277	882
JFJR01012729.1	1618
Scaffold274	2386
Scaffold373	824
Scaffold372	94
Scaffold371	937
Scaffold370	98
Scaffold377	959
Scaffold376	56
Scaffold375	609
Scaffold374	89
Scaffold379	955
Scaffold378	1811
JFJR01012428.1	1659
JFJR01013352.1	1869
Scaffold402	802
Scaffold1119	602
Scaffold1118	2134
Scaffold1113	596
JFJR01012723.1	1682
Scaffold1111	166
Scaffold1110	372
Scaffold1116	591
Scaffold1115	768
JFJR01012739.1	1875
Scaffold1219	2238
JFJR01013377.1	2036
JFJR01013566.1	726
Scaffold117	543
Scaffold116	2065
Scaffold115	537
Scaffold114	2347
Scaffold113	2166
Scaffold112	1298
Scaffold111	2157
Scaffold110	1305
JFJR01012881.1	1776
Scaffold119	1091
Scaffold118	2070
Scaffold287	865
Scaffold286	24
Scaffold285	1483
Scaffold284	2353
Scaffold283	1520
Scaffold282	2378
Scaffold281	1525
JFJR01013393.1	1891
JFJR01012887.1	1802
Scaffold289	870
Scaffold288	632
JFJR01013203.1	1897
JFJR01013441.1	2390
JFJR01013395.1	1820
Scaffold571	1399
Scaffold570	2300
Scaffold573	918
Scaffold572	1623
Scaffold575	872
JFJR01013455.1	1458
Scaffold577	516
Scaffold576	154
Scaffold579	99
Scaffold578	1661
JFJR01012354.1	1904
JFJR01013271.1	1906
Scaffold759	909
Scaffold758	1021
JFJR01011508.1	1908
Scaffold751	1015
Scaffold750	169
Scaffold753	1176
Scaffold752	1261
Scaffold755	1268
Scaffold757	1880
Scaffold756	1859
Scaffold1185	1971
Scaffold599	2058
Scaffold598	531
Scaffold593	1907
Scaffold592	2380
Scaffold591	1523
Scaffold590	2329
Scaffold597	2033
Scaffold596	534
Scaffold595	2111
Scaffold594	658
JFJR01013520.1	1918
JFJR01013159.1	1921
JFJR01012883.1	1922
JFJR01012755.1	1925
Scaffold629	470
Scaffold628	932
Scaffold625	80
Scaffold624	930
Scaffold627	241
Scaffold626	900
Scaffold621	1842
Scaffold620	324
Scaffold623	77
Scaffold622	332
JFJR01012751.1	1931
JFJR01013149.1	1933
JFJR01013514.1	1935
Scaffold1429	1619
Scaffold1428	583
Scaffold226	1227
Scaffold1425	613
Scaffold1424	2150
Scaffold1423	1151
Scaffold1422	2188
Scaffold1421	1323
Scaffold1420	306
JFJR01013173.1	1941
JFJR01012916.1	1947
JFJR01013099.1	2327
JFJR01013538.1	1944
JFJR01013175.1	1945
JFJR01012918.1	1946
JFJR01013298.1	1948
JFJR01012938.1	1949
JFJR01013294.1	1954
JFJR01012934.1	1955
JFJR01013440.1	2330
JFJR01013403.1	1959
JFJR01012735.1	1960
JFJR01012908.1	1961
JFJR01012655.1	1664
JFJR01013296.1	1963
JFJR01012932.1	1964
Scaffold35	2152
Scaffold34	1824
Scaffold37	2146
Scaffold36	626
Scaffold31	217
Scaffold30	345
Scaffold33	2074
Scaffold32	867
JFJR01013290.1	1968
Scaffold39	2182
Scaffold38	619
JFJR01012364.1	1972
JFJR01013171.1	1973
Scaffold1289	1901
Scaffold1288	1044
Scaffold1283	520
Scaffold1282	923
Scaffold1281	49
Scaffold1287	1868
Scaffold1285	1010
Scaffold1284	1385
JFJR01013157.1	1981
JFJR01012906.1	1984
JFJR01013280.1	2377
JFJR01013155.1	1987
JFJR01012936.1	1993
JFJR01013401.1	1995
JFJR01013540.1	1996
JFJR01013143.1	1997
JFJR01013542.1	1999
JFJR01013145.1	2000
JFJR01013038.1	2003
JFJR01013147.1	2005
JFJR01012889.1	1871
JFJR01013411.1	2006
JFJR01012902.1	146
JFJR01012753.1	1928
JFJR01013068.1	2009
JFJR01012474.1	2011
JFJR01013534.1	2012
JFJR01012812.1	2013
JFJR01013036.1	175
JFJR01011182.1	2015
JFJR01012110.1	2017
JFJR01013167.1	2019
Scaffold968	2335
Scaffold969	1432
JFJR01013536.1	2022
Scaffold962	2031
Scaffold963	505
Scaffold960	2062
Scaffold961	533
Scaffold966	794
Scaffold964	2068
Scaffold965	536
JFJR01012772.1	2064
JFJR01012705.1	2027
JFJR01013479.1	2028
Scaffold360	1406
Scaffold361	1584
Scaffold362	334
JFJR01012611.1	2032
Scaffold364	32
Scaffold365	1593
Scaffold366	66
Scaffold367	660
Scaffold368	1832
Scaffold369	944
JFJR01013042.1	2035
Scaffold394	1198
Scaffold1126	1235
Scaffold1127	354
Scaffold1124	300
Scaffold1125	358
Scaffold1122	1243
Scaffold1123	2098
Scaffold1121	2103
JFJR01013044.1	2039
Scaffold1129	1706
JFJR01012816.1	2040
JFJR01013532.1	2042
JFJR01012810.1	2043
JFJR01013034.1	363
JFJR01013169.1	2047
Scaffold104	1297
Scaffold105	57
Scaffold106	1295
Scaffold107	402
Scaffold100	1912
Scaffold101	425
Scaffold102	1940
Scaffold103	243
Scaffold108	1930
Scaffold109	2161
Scaffold294	1443
Scaffold295	1498
Scaffold296	623
Scaffold297	2149
Scaffold290	635
Scaffold291	1497
Scaffold292	601
Scaffold293	1466
JFJR01012871.1	2053
Scaffold298	139
Scaffold299	1650
JFJR01013050.1	2055
JFJR01012818.1	2060
Scaffold566	1
Scaffold567	385
Scaffold564	50
Scaffold565	2334
Scaffold562	761
Scaffold563	1411
Scaffold560	52
Scaffold561	515
JFJR01013040.1	2063
JFJR01013375.1	1543
Scaffold568	2344
Scaffold569	1461
JFJR01013463.1	2066
JFJR01013060.1	2067
JFJR01012949.1	2354
Scaffold748	2297
Scaffold749	387
Scaffold746	685
Scaffold747	1053
Scaffold744	1951
Scaffold745	599
Scaffold742	846
Scaffold743	2360
Scaffold740	1826
Scaffold741	1031
Scaffold588	586
Scaffold589	2179
JFJR01013461.1	2071
JFJR01013066.1	2072
JFJR01013548.1	1936
Scaffold580	1473
Scaffold581	1986
Scaffold582	1139
Scaffold583	1991
Scaffold584	1096
Scaffold585	1958
Scaffold586	614
Scaffold587	1482
Scaffold248	1839
JFJR01012647.1	357
JFJR01013064.1	2078
JFJR01012325.1	2079
JFJR01013471.1	2084
JFJR01013487.1	2086
JFJR01013258.1	2087
JFJR01013364.1	2088
Scaffold632	968
Scaffold633	1381
Scaffold630	1579
Scaffold631	1821
Scaffold636	133
Scaffold637	2340
JFJR01013473.1	2091
Scaffold635	1557
Scaffold638	61
Scaffold639	1597
JFJR01013489.1	2094
JFJR01012651.1	2095
JFJR01013359.1	2097
JFJR01012784.1	2099
JFJR01012337.1	2101
Scaffold1418	330
Scaffold1419	1321
Scaffold1412	1242
Scaffold1413	389
JFJR01012786.1	2105
Scaffold1411	364
Scaffold1416	320
Scaffold1417	1845
Scaffold1415	1840
JFJR01013361.1	2112
JFJR01013357.1	2113
JFJR01013349.1	2116
JFJR01012317.1	2118
JFJR01013351.1	2119
Scaffold666	1580
JFJR01012853.1	1642
JFJR01010254.1	2123
JFJR01013444.1	2363
JFJR01013477.1	106
Scaffold322	1127
JFJR01013256.1	813
JFJR01013341.1	2132
JFJR01013347.1	2136
JFJR01011569.1	2139
JFJR01012880.1	2140
JFJR01013355.1	2144
JFJR01012861.1	2147
Scaffold176	1989
JFJR01012774.1	963
JFJR01013186.1	1562
JFJR01013446.1	2368
JFJR01013365.1	2155
JFJR01012776.1	2049
JFJR01013343.1	2162
JFJR01013367.1	1048
Scaffold1426	2110
JFJR01013234.1	1059
JFJR01012756.1	2168
Scaffold1382	1825
Scaffold1383	1003
Scaffold1380	1340
Scaffold1381	976
Scaffold1386	998
Scaffold1387	1957
JFJR01013236.1	1565
Scaffold1388	393
Scaffold1389	1241
JFJR01012754.1	1092
JFJR01013491.1	1108
JFJR01013511.1	2176
JFJR01013238.1	2180
JFJR01010337.1	2181
JFJR01013517.1	2184
JFJR01011458.1	2194
JFJR01012762.1	2195
Scaffold919	967
Scaffold918	1352
Scaffold917	731
Scaffold916	1578
Scaffold915	1351
Scaffold914	1271
Scaffold913	168
Scaffold912	2215
Scaffold911	1962
Scaffold910	1103
Scaffold1258	73
Scaffold1259	926
Scaffold1254	53
Scaffold1255	1568
Scaffold1256	81
Scaffold1257	1601
Scaffold1250	674
Scaffold1251	1564
Scaffold1252	47
Scaffold1253	1566
JFJR01012758.1	2208
JFJR01013505.1	2209
Scaffold355	1582
Scaffold354	1815
Scaffold357	1024
Scaffold356	734
Scaffold351	943
Scaffold350	1637
Scaffold353	927
Scaffold352	102
JFJR01012827.1	2313
JFJR01013081.1	2213
JFJR01013226.1	2214
Scaffold359	2314
Scaffold358	1817
Scaffold1131	1866
Scaffold1130	352
Scaffold1133	2130
Scaffold1132	1273
Scaffold1135	2135
Scaffold1134	1277
Scaffold1137	2141
Scaffold1136	1280
Scaffold1139	1844
Scaffold1138	645
JFJR01013220.1	2217
JFJR01012824.1	769
Scaffold823	624
Scaffold822	1484
Scaffold821	627
Scaffold820	1492
Scaffold827	611
Scaffold826	1658
Scaffold825	1531
Scaffold1181	1366
JFJR01013138.1	2372
Scaffold829	1994
Scaffold828	2271
Scaffold494	468
Scaffold495	540
JFJR01010034.1	2223
Scaffold492	500
Scaffold493	815
JFJR01012625.1	1570
JFJR01013097.1	2229
Scaffold1363	1231
Scaffold556	956
JFJR01013379.1	1572
JFJR01013085.1	2236
JFJR01013436.1	2240
JFJR01013198.1	2241
JFJR01013087.1	2243
JFJR01013224.1	2244
JFJR01013438.1	355
JFJR01013204.1	2247
JFJR01012839.1	2248
JFJR01012848.1	2249
JFJR01013567.1	2250
JFJR01013140.1	2251
JFJR01013202.1	2254
JFJR01013416.1	2255
Scaffold180	1752
JFJR01013142.1	2259
JFJR01013200.1	2260
JFJR01013414.1	2261
JFJR01013093.1	2262
JFJR01012844.1	2264
Scaffold139	2163
Scaffold138	123
Scaffold131	1716
Scaffold130	202
Scaffold133	1748
Scaffold132	234
Scaffold135	1674
JFJR01012742.1	380
Scaffold137	1667
Scaffold136	823
JFJR01013500.1	665
Scaffold647	103
Scaffold646	715
Scaffold645	949
Scaffold644	719
Scaffold643	2226
Scaffold642	681
Scaffold641	1537
Scaffold640	71
JFJR01013422.1	2272
Scaffold671	55
Scaffold649	940
Scaffold648	461
JFJR01012704.1	1653
JFJR01013454.1	2275
JFJR01013563.1	2277
JFJR01013420.1	2278
Scaffold1405	1670
Scaffold1404	2231
Scaffold1407	1210
Scaffold1406	2227
Scaffold1401	373
Scaffold1400	1876
Scaffold1403	712
Scaffold1402	1898
JFJR01013561.1	2282
Scaffold1409	1246
Scaffold1408	2265
JFJR01012837.1	2286
JFJR01012727.1	1902
Scaffold404	809
JFJR01012686.1	2288
JFJR01012835.1	2289
JFJR01011980.1	2294
Scaffold474	1765
JFJR01012815.1	2296
JFJR01012829.1	2299
JFJR01012817.1	2302
JFJR01012825.1	2306
JFJR01013302.1	2307
Scaffold406	1330
JFJR01011278.1	2308
JFJR01013089.1	2309
Scaffold19	892
Scaffold18	1226
Scaffold17	376
Scaffold16	1718
Scaffold15	853
Scaffold14	361
Scaffold13	1883
Scaffold12	933
Scaffold11	1974
Scaffold10	970
Scaffold654	1893
JFJR01012821.1	2319
JFJR01012803.1	2321
JFJR01010779.1	2090
JFJR01012799.1	2318
JFJR01013336.1	1956
JFJR01013063.1	2331
JFJR01013418.1	2333
JFJR01013122.1	2337
JFJR01013061.1	2339
Scaffold1020	216
JFJR01013306.1	2341
JFJR01013120.1	2345
JFJR01013304.1	2348
JFJR01012900.1	1978
JFJR01012882.1	2351
Scaffold830	1813
JFJR01012996.1	2352
Scaffold1399	2129
Scaffold1398	1266
Scaffold1395	336
Scaffold1394	1878
Scaffold1397	2122
Scaffold1396	1539
Scaffold1391	1238
Scaffold1390	383
JFJR01013110.1	2355
Scaffold1392	359
JFJR01013071.1	2356
JFJR01013136.1	2357
JFJR01012947.1	2359
Scaffold835	2001
JFJR01013130.1	2361
JFJR01013508.1	2362
JFJR01013332.1	1212
JFJR01012945.1	2364
JFJR01012782.1	1589
JFJR01013132.1	1333
JFJR01013330.1	2154
Scaffold202	2115
JFJR01012489.1	2370
JFJR01012506.1	2371
Scaffold908	1086
Scaffold909	1950
Scaffold905	849
Scaffold906	1058
Scaffold907	1926
Scaffold900	1979
Scaffold901	1789
Scaffold902	886
Scaffold903	1254
JFJR01012955.1	2373
JFJR01013381.1	2374
Scaffold1249	1988
Scaffold1248	666
Scaffold1247	1558
Scaffold1246	708
Scaffold1245	2075
Scaffold1244	695
Scaffold1243	1555
Scaffold1242	697
Scaffold1241	2172
Scaffold1240	1317
JFJR01012994.1	2375
JFJR01013428.1	2376
Scaffold1112	2125
JFJR01012998.1	885
Scaffold380	1806
Scaffold831	1237
Scaffold832	1741
Scaffold833	878
Scaffold898	1939
Scaffold836	490
Scaffold837	1669
Scaffold838	2030
Scaffold839	0
JFJR01012968.1	2391
JFJR01010963.1	2394
